source_id	source_spec	bundle_uuid	bundle_version	file_document_id	file_type	file_name	file_format	read_index	file_size	file_uuid	file_version	file_crc32c	file_sha256	file_content_type	file_drs_uri	file_url	cell_suspension.provenance.document_id	cell_suspension.biomaterial_core.biomaterial_id	cell_suspension.estimated_cell_count	cell_suspension.selected_cell_type	sequencing_process.provenance.document_id	sequencing_protocol.instrument_manufacturer_model	sequencing_protocol.paired_end	library_preparation_protocol.library_construction_approach	library_preparation_protocol.nucleic_acid_source	project.provenance.document_id	project.contributors.institution	project.contributors.laboratory	project.project_core.project_short_name	project.project_core.project_title	project.estimated_cell_count	specimen_from_organism.provenance.document_id	specimen_from_organism.diseases	specimen_from_organism.organ	specimen_from_organism.organ_part	specimen_from_organism.preservation_storage.preservation_method	donor_organism.sex	donor_organism.biomaterial_core.biomaterial_id	donor_organism.provenance.document_id	donor_organism.genus_species	donor_organism.development_stage	donor_organism.diseases	donor_organism.organism_age	cell_line.provenance.document_id	cell_.biomaterial_core.biomaterial_id	organoid.provenance.document_id	organoid.biomaterial_core.biomaterial_id	organoid.model_organ	organoid.model_organ_part	_entity_type	sample.provenance.document_id	sample.biomaterial_core.biomaterial_id	sequencing_input.provenance.document_id	sequencing_input.biomaterial_core.biomaterial_id	sequencing_input_type
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	70525122-3e49-439b-80d8-cb1f4b87ef1a	2025-02-24T11:08:55.943000Z	4c104d0d-968a-4b30-bf2f-4890bc3c72a7	analysis_file	X_healthy_nucseq.csv	csv		9979663614	4f96699c-dceb-4c95-81f8-a26e5a2e37d7	2025-02-20T12:33:07.539000Z	24ac6cc0	73cd9505c3a8e3737cc94918ac89649afb04cab98fa5aaf18a5e009898118bdb	application/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_4e0fd089-f265-4e2f-81b4-bd96439f5527	https://service.azul.data.humancellatlas.org/repository/files/4f96699c-dceb-4c95-81f8-a26e5a2e37d7?catalog=dcp47&version=2025-02-20T12%3A33%3A07.539000Z	29eb85cc-eedf-440e-b13c-b7d5a7d94de3 || 7b3ac037-4f65-4699-ad8d-73f03987ed23 || 7d4e1e07-82bc-43da-adec-aa8d755f12c9	Liver-13 || Liver-14 || Liver-18	30000		70525122-3e49-439b-80d8-cb1f4b87ef1a	Illumina NovaSeq 6000	False	10x 3' v3	single nucleus	64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || e93eb03d-3a41-4465-b58a-77e17617f880	normal	Liver			female || male	donor_1 || donor_2 || donor_3	7060464f-44b5-4f47-8703-48ba5c8e59f1 || e7427895-cf3f-4c48-bd0f-2028bffe28c8 || e9b23703-a1f6-485b-90c3-35339187ad48	Homo sapiens	human adult stage	normal	51-60 year || 61-70 year || 81-90 year							specimens	52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || e93eb03d-3a41-4465-b58a-77e17617f880	AM042 || AM048 || AM061	29eb85cc-eedf-440e-b13c-b7d5a7d94de3 || 7b3ac037-4f65-4699-ad8d-73f03987ed23 || 7d4e1e07-82bc-43da-adec-aa8d755f12c9	Liver-13 || Liver-14 || Liver-18	cell_suspension
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	5182f25e-4938-43e3-a69f-67ed0fb1b951	2025-02-24T11:08:55.943000Z	4ccaa55c-b3bd-4968-8b40-35fdab85bf41	sequence_file	6854-13_S1_L001_R2_001.fastq.gz	fastq.gz	read2	19029347016	e5a3364f-ed0e-4ef3-9ae9-a87d8cca3b94	2025-02-20T12:33:06.534000Z	eecb714e	ff40f979e7fcd442b2f1f4b3e75551a2f271187554432e2fc331c8630233b0b5	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_e15b35f9-7e4e-494c-aa68-9a85db2f073d	https://service.azul.data.humancellatlas.org/repository/files/e5a3364f-ed0e-4ef3-9ae9-a87d8cca3b94?catalog=dcp47&version=2025-02-20T12%3A33%3A06.534000Z	29eb85cc-eedf-440e-b13c-b7d5a7d94de3	Liver-13	10000		5182f25e-4938-43e3-a69f-67ed0fb1b951	Illumina NovaSeq 6000	False	10x 3' v3	single nucleus	64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	52469344-f72d-49be-a251-19379c8e21ee	normal	Liver			female	donor_1	e7427895-cf3f-4c48-bd0f-2028bffe28c8	Homo sapiens	human adult stage	normal	51-60 year							specimens	52469344-f72d-49be-a251-19379c8e21ee	AM042	29eb85cc-eedf-440e-b13c-b7d5a7d94de3	Liver-13	cell_suspension
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	f34c9d17-d8d9-4738-85c2-cd5ab08b51dd	2025-02-24T11:08:55.943000Z	50a3dc6c-fd54-4e71-b62e-46d2969f46bd	sequence_file	6854-14_S2_L002_R1_001.fastq.gz	fastq.gz	read1	3481624070	6e28bc91-ec85-48e0-9bc7-18d3cb7472e2	2025-02-20T12:33:06.754000Z	934c8407	2947803d35cf0147118354539a7dc2065de610c41b4ada57e3c9abc5ab6e0a9b	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_bc9b7723-9827-4cb8-b4dd-7e2bcb84e9a2	https://service.azul.data.humancellatlas.org/repository/files/6e28bc91-ec85-48e0-9bc7-18d3cb7472e2?catalog=dcp47&version=2025-02-20T12%3A33%3A06.754000Z	7b3ac037-4f65-4699-ad8d-73f03987ed23	Liver-14	10000		f34c9d17-d8d9-4738-85c2-cd5ab08b51dd	Illumina NovaSeq 6000	False	10x 3' v3	single nucleus	64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	e93eb03d-3a41-4465-b58a-77e17617f880	normal	Liver			male	donor_3	7060464f-44b5-4f47-8703-48ba5c8e59f1	Homo sapiens	human adult stage	normal	61-70 year							specimens	e93eb03d-3a41-4465-b58a-77e17617f880	AM048	7b3ac037-4f65-4699-ad8d-73f03987ed23	Liver-14	cell_suspension
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	3a003aee-01be-4afa-8dcf-91f57d4f7d48	2025-02-24T11:08:55.943000Z	51971d6d-31f7-4e11-8370-8ae4b713fcec	analysis_file	gene_names_healthy_diseased_merfish.csv	csv		2339	399548a1-7d74-4133-9713-7edee0df20f0	2025-02-20T12:33:08.123000Z	97357171	3ac72bb67aeac0621a732b58ad30c49e36bd14bb5a0ad67c65a69960f69e1c8c	application/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_d3261070-a0ed-40f7-b8ac-a5bb53306276	https://service.azul.data.humancellatlas.org/repository/files/399548a1-7d74-4133-9713-7edee0df20f0?catalog=dcp47&version=2025-02-20T12%3A33%3A08.123000Z										64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	26d1f393-53c5-41ab-8863-d2bc9beabe14 || 52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || 7e4b6819-217a-4f12-82cc-87197263561f || e93eb03d-3a41-4465-b58a-77e17617f880 || fb0b1721-1b0e-411b-bb21-6ed7c6ad6cb1	cirrhosis of liver || fibrotic liver disease || normal	Liver			female || male	donor_1 || donor_2 || donor_3 || donor_4 || donor_5 || donor_6	1048b149-5c5e-445b-bd78-e718d183cfd5 || 7060464f-44b5-4f47-8703-48ba5c8e59f1 || c2a8ef55-7e53-456a-a3b2-430db73ed9c2 || e7427895-cf3f-4c48-bd0f-2028bffe28c8 || e9b23703-a1f6-485b-90c3-35339187ad48 || f2cc558c-20f6-41b2-9b07-294ae442abe4	Homo sapiens	human adult stage	cirrhosis of liver || fibrotic liver disease || normal	41-50 year || 51-60 year || 61-70 year || 81-90 year							specimens	26d1f393-53c5-41ab-8863-d2bc9beabe14 || 52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || 7e4b6819-217a-4f12-82cc-87197263561f || e93eb03d-3a41-4465-b58a-77e17617f880 || fb0b1721-1b0e-411b-bb21-6ed7c6ad6cb1	AM031 || AM042 || AM048 || AM061 || AM062 || AM072			
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	37d94746-3998-4719-9e03-6102f6c0ff01	2025-02-24T11:08:55.943000Z	58c21d1b-a047-432d-87aa-3e065d5296a7	sequence_file	6854_32_S8_L005_R1_001.fastq.gz	fastq.gz	read1	2726208730	dbdb2641-9efc-46c4-bb0c-58ab086cdb48	2025-02-20T12:33:06.868000Z	6d784979	9e15071f898c39ca7df301cf2a7a5ecf581b4d1d08e47ac5d31bd22be63b2c08	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_b9acb5c3-9b64-4b14-9edb-ae758fc8d395	https://service.azul.data.humancellatlas.org/repository/files/dbdb2641-9efc-46c4-bb0c-58ab086cdb48?catalog=dcp47&version=2025-02-20T12%3A33%3A06.868000Z	0b1738f8-6a5f-4832-b103-9859b780751c	Liver-32	10000		37d94746-3998-4719-9e03-6102f6c0ff01	Illumina NovaSeq 6000	False	10x 3' v3	single nucleus	64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	fb0b1721-1b0e-411b-bb21-6ed7c6ad6cb1	cirrhosis of liver	Liver			male	donor_4	f2cc558c-20f6-41b2-9b07-294ae442abe4	Homo sapiens	human adult stage	cirrhosis of liver	51-60 year							specimens	fb0b1721-1b0e-411b-bb21-6ed7c6ad6cb1	AM031	0b1738f8-6a5f-4832-b103-9859b780751c	Liver-32	cell_suspension
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	f34c9d17-d8d9-4738-85c2-cd5ab08b51dd	2025-02-24T11:08:55.943000Z	5ab175e2-6a7a-4fc3-8d09-6c536a8bc0f9	sequence_file	6854-14_S2_L002_R2_001.fastq.gz	fastq.gz	read2	7559346469	6fc4134c-51a8-4214-8f66-ca9f17cacd9c	2025-02-20T12:33:06.774000Z	43882474	d12d2963715763f6b2754e9b5bba0a6b2da16dd4370d6b39e958a5af89b025fc	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_692336e4-1e8a-4129-8f2d-171d7d99302e	https://service.azul.data.humancellatlas.org/repository/files/6fc4134c-51a8-4214-8f66-ca9f17cacd9c?catalog=dcp47&version=2025-02-20T12%3A33%3A06.774000Z	7b3ac037-4f65-4699-ad8d-73f03987ed23	Liver-14	10000		f34c9d17-d8d9-4738-85c2-cd5ab08b51dd	Illumina NovaSeq 6000	False	10x 3' v3	single nucleus	64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	e93eb03d-3a41-4465-b58a-77e17617f880	normal	Liver			male	donor_3	7060464f-44b5-4f47-8703-48ba5c8e59f1	Homo sapiens	human adult stage	normal	61-70 year							specimens	e93eb03d-3a41-4465-b58a-77e17617f880	AM048	7b3ac037-4f65-4699-ad8d-73f03987ed23	Liver-14	cell_suspension
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	70525122-3e49-439b-80d8-cb1f4b87ef1a	2025-02-24T11:08:55.943000Z	5bfe16cd-aa84-401b-9099-413736e0c4a2	analysis_file	cell_properties_healthy_nucseq.csv	csv		3099043	57802a23-a085-4f99-a859-b9fda61d197c	2025-02-20T12:33:08.061000Z	b89195c4	eaf48505257cdfdb3d2b2e0ec5d55bd2820fab8266e20cbd1ac7b60f7a8b2a41	application/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_6ec7270c-ec26-488e-b310-28c7bbb69745	https://service.azul.data.humancellatlas.org/repository/files/57802a23-a085-4f99-a859-b9fda61d197c?catalog=dcp47&version=2025-02-20T12%3A33%3A08.061000Z	29eb85cc-eedf-440e-b13c-b7d5a7d94de3 || 7b3ac037-4f65-4699-ad8d-73f03987ed23 || 7d4e1e07-82bc-43da-adec-aa8d755f12c9	Liver-13 || Liver-14 || Liver-18	30000		70525122-3e49-439b-80d8-cb1f4b87ef1a	Illumina NovaSeq 6000	False	10x 3' v3	single nucleus	64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || e93eb03d-3a41-4465-b58a-77e17617f880	normal	Liver			female || male	donor_1 || donor_2 || donor_3	7060464f-44b5-4f47-8703-48ba5c8e59f1 || e7427895-cf3f-4c48-bd0f-2028bffe28c8 || e9b23703-a1f6-485b-90c3-35339187ad48	Homo sapiens	human adult stage	normal	51-60 year || 61-70 year || 81-90 year							specimens	52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || e93eb03d-3a41-4465-b58a-77e17617f880	AM042 || AM048 || AM061	29eb85cc-eedf-440e-b13c-b7d5a7d94de3 || 7b3ac037-4f65-4699-ad8d-73f03987ed23 || 7d4e1e07-82bc-43da-adec-aa8d755f12c9	Liver-13 || Liver-14 || Liver-18	cell_suspension
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	bf201aff-d7ee-4647-a95d-e1086013558f	2025-02-24T11:08:55.943000Z	5db7a078-e549-458c-a8f6-c5ec721db1c8	analysis_file	X_raw_healthy_merfish.csv	csv		716573808	3a9ef9ba-82d8-47d1-a46a-c19507a8a1d5	2025-02-20T12:33:07.657000Z	388b6751	d31737baaa1911e912fd33fe22da073aace59d941ecb956f44c4e6a6d9602e46	application/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_b065f5c0-2b25-4738-bc4e-cb120e30c701	https://service.azul.data.humancellatlas.org/repository/files/3a9ef9ba-82d8-47d1-a46a-c19507a8a1d5?catalog=dcp47&version=2025-02-20T12%3A33%3A07.657000Z										64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || e93eb03d-3a41-4465-b58a-77e17617f880	normal	Liver			female || male	donor_1 || donor_2 || donor_3	7060464f-44b5-4f47-8703-48ba5c8e59f1 || e7427895-cf3f-4c48-bd0f-2028bffe28c8 || e9b23703-a1f6-485b-90c3-35339187ad48	Homo sapiens	human adult stage	normal	51-60 year || 61-70 year || 81-90 year							specimens	52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || e93eb03d-3a41-4465-b58a-77e17617f880	AM042 || AM048 || AM061			
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	8ed6caa7-1642-4fa1-9200-dfc42f81b3e2	2025-02-24T11:08:55.943000Z	5edda72c-65cf-4fd5-b5b3-5d1b96278c1b	analysis_file	adata_merfish_nucseq_diseased_hep.h5ad	h5ad		714930651	aaa1391c-cc80-4a24-89cc-d2da5b82c712	2025-02-20T12:33:07.924000Z	16e40fd9	2c9d2a3c02f8c476cef67a5b27f8c9d134d796bb71e04d55a38aa3989554af8b	application/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_d735ce50-f573-4071-8a9d-a3e28b6fbc77	https://service.azul.data.humancellatlas.org/repository/files/aaa1391c-cc80-4a24-89cc-d2da5b82c712?catalog=dcp47&version=2025-02-20T12%3A33%3A07.924000Z	0b1738f8-6a5f-4832-b103-9859b780751c || 1d1d4577-c638-433b-8f7e-77bf88ea0b78 || e953c87e-1bef-4a20-a3fc-98ed584bc899	Liver-32 || Liver-33 || Liver-34	30000		8ed6caa7-1642-4fa1-9200-dfc42f81b3e2	Illumina NovaSeq 6000	False	10x 3' v3	single nucleus	64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	26d1f393-53c5-41ab-8863-d2bc9beabe14 || 7e4b6819-217a-4f12-82cc-87197263561f || fb0b1721-1b0e-411b-bb21-6ed7c6ad6cb1	cirrhosis of liver || fibrotic liver disease	Liver			female || male	donor_4 || donor_5 || donor_6	1048b149-5c5e-445b-bd78-e718d183cfd5 || c2a8ef55-7e53-456a-a3b2-430db73ed9c2 || f2cc558c-20f6-41b2-9b07-294ae442abe4	Homo sapiens	human adult stage	cirrhosis of liver || fibrotic liver disease	41-50 year || 51-60 year || 61-70 year							specimens	26d1f393-53c5-41ab-8863-d2bc9beabe14 || 7e4b6819-217a-4f12-82cc-87197263561f || fb0b1721-1b0e-411b-bb21-6ed7c6ad6cb1	AM031 || AM062 || AM072	0b1738f8-6a5f-4832-b103-9859b780751c || 1d1d4577-c638-433b-8f7e-77bf88ea0b78 || 2b70f599-96b8-495a-8b9b-763d63a7aca9 || c5cb9f73-1813-4446-b3b4-fb5213aee2c9 || d4b91990-d865-49f1-afcf-2b33ae8aa524 || e953c87e-1bef-4a20-a3fc-98ed584bc899	AM031_imaged || AM062_imaged || AM072_imaged || Liver-32 || Liver-33 || Liver-34	cell_suspension || imaged_specimen
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	5a934675-5e37-4a91-ab70-16d43cea2405	2025-02-24T11:08:55.943000Z	604fc10c-acdc-47f6-95d4-3cb7250c2c49	analysis_file	adata_healthy_merfish.h5ad	h5ad		350386109	f43d099a-4a4f-401c-86ab-92ed27ec7148	2025-02-20T12:33:07.829000Z	a7f1946e	2ffaa3a91359869d397762b891dfa39677dc84660c63e0a8a895097927699118	application/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_5fb2329a-f274-42c4-b795-8bb566880a7f	https://service.azul.data.humancellatlas.org/repository/files/f43d099a-4a4f-401c-86ab-92ed27ec7148?catalog=dcp47&version=2025-02-20T12%3A33%3A07.829000Z										64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || e93eb03d-3a41-4465-b58a-77e17617f880	normal	Liver			female || male	donor_1 || donor_2 || donor_3	7060464f-44b5-4f47-8703-48ba5c8e59f1 || e7427895-cf3f-4c48-bd0f-2028bffe28c8 || e9b23703-a1f6-485b-90c3-35339187ad48	Homo sapiens	human adult stage	normal	51-60 year || 61-70 year || 81-90 year							specimens	52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || e93eb03d-3a41-4465-b58a-77e17617f880	AM042 || AM048 || AM061			
a4e984d0-deb9-44a8-aba0-326743c3eeba	tdr:bigquery:gcp:datarepo-76ead5af:hca_prod_64809a52f7034aecb3a5eca808a971d0__20250227_dcp2_20250304_dcp47:/0	70525122-3e49-439b-80d8-cb1f4b87ef1a	2025-02-24T11:08:55.943000Z	606ab15a-c6e3-46a7-85c3-85834a805c82	analysis_file	gene_names_healthy_nucseq.csv	csv		291726	48c00ab1-ca84-478a-a940-48497d415409	2025-02-20T12:33:08.180000Z	b7c93f01	a8edf526a08dba7cc9af1120a093a4f70d0658e041276b81739e5222f1159d0b	application/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_a4e984d0-deb9-44a8-aba0-326743c3eeba_c4e99c88-a8d2-4517-931f-b875025033f7	https://service.azul.data.humancellatlas.org/repository/files/48c00ab1-ca84-478a-a940-48497d415409?catalog=dcp47&version=2025-02-20T12%3A33%3A08.180000Z	29eb85cc-eedf-440e-b13c-b7d5a7d94de3 || 7b3ac037-4f65-4699-ad8d-73f03987ed23 || 7d4e1e07-82bc-43da-adec-aa8d755f12c9	Liver-13 || Liver-14 || Liver-18	30000		70525122-3e49-439b-80d8-cb1f4b87ef1a	Illumina NovaSeq 6000	False	10x 3' v3	single nucleus	64809a52-f703-4aec-b3a5-eca808a971d0	Blavatnik Institute, Harvard Medical School || Boston Children’s Hospital || Broad Institute of Harvard and MIT || EMBL-EBI || Massachusetts General Hospital || University of Massachusetts Chan Medical School	Core for Computational Biomedicine, Department for Biomedical Informatics, || Division of Gastroenterology || Program in Cellular and Molecular Medicine	FibroticLiverWatsonMERFISH	Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution	310000	52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || e93eb03d-3a41-4465-b58a-77e17617f880	normal	Liver			female || male	donor_1 || donor_2 || donor_3	7060464f-44b5-4f47-8703-48ba5c8e59f1 || e7427895-cf3f-4c48-bd0f-2028bffe28c8 || e9b23703-a1f6-485b-90c3-35339187ad48	Homo sapiens	human adult stage	normal	51-60 year || 61-70 year || 81-90 year							specimens	52469344-f72d-49be-a251-19379c8e21ee || 7b241d73-0122-4822-9fac-38c55dbef786 || e93eb03d-3a41-4465-b58a-77e17617f880	AM042 || AM048 || AM061	29eb85cc-eedf-440e-b13c-b7d5a7d94de3 || 7b3ac037-4f65-4699-ad8d-73f03987ed23 || 7d4e1e07-82bc-43da-adec-aa8d755f12c9	Liver-13 || Liver-14 || Liver-18	cell_suspension
